768	7.25E-01	5.19E-06	7.59E-06	9.65E-03	5.44E-01	
769	7.31E-01	6.12E-06	8.87E-06	1.01E-02	6.05E-01	
770	7.37E-01	7.46E-06	1.07E-05	1.06E-02	6.65E-01	
771	7.42E-01	7.72E-06	1.13E-05	1.06E-02	6.95E-01	
772	7.46E-01	8.50E-06	1.27E-05	1.06E-02	7.26E-01	
773	7.51E-01	9.98E-06	1.51E-05	1.06E-02	7.39E-01	
774	7.55E-01	1.25E-05	1.90E-05	1.06E-02	7.51E-01	
775	7.58E-01	1.29E-05	1.99E-05	1.11E-02	7.59E-01	
776	7.62E-01	1.45E-05	2.25E-05	1.16E-02	7.68E-01	
777	7.67E-01	1.79E-05	2.76E-05	1.16E-02	7.77E-01	
778	7.73E-01	2.15E-05	3.28E-05	1.16E-02	7.86E-01	
779	7.78E-01	2.32E-05	3.56E-05	1.21E-02	7.95E-01	
780	7.84E-01	2.59E-05	4.00E-05	1.26E-02	8.04E-01	
781	7.90E-01	2.79E-05	4.28E-05	1.30E-02	8.12E-01	
782	7.96E-01	3.17E-05	4.82E-05	1.35E-02	8.19E-01	
783	8.03E-01	3.38E-05	4.98E-05	1.40E-02	8.25E-01	
784	8.09E-01	3.59E-05	5.15E-05	1.45E-02	8.31E-01	
785	8.15E-01	3.69E-05	5.04E-05	1.50E-02	8.37E-01	
786	8.21E-01	3.82E-05	4.98E-05	1.55E-02	8.42E-01	
787	8.27E-01	3.93E-05	4.92E-05	1.64E-02	8.49E-01	
788	8.32E-01	4.02E-05	4.84E-05	1.74E-02	8.55E-01	
789	8.38E-01	4.22E-05	4.75E-05	1.84E-02	8.62E-01	
790	8.44E-01	4.42E-05	4.67E-05	1.94E-02	8.68E-01	
791	8.49E-01	4.24E-05	4.23E-05	2.03E-02	8.76E-01	
792	8.55E-01	4.29E-05	4.06E-05	2.13E-02	8.84E-01	
793	8.60E-01	4.18E-05	3.68E-05	2.28E-02	8.90E-01	
794	8.65E-01	4.40E-05	3.63E-05	2.42E-02	8.97E-01	
795	8.69E-01	4.50E-05	3.49E-05	2.52E-02	9.03E-01	
796	8.73E-01	4.79E-05	3.52E-05	2.62E-02	9.09E-01	
797	8.76E-01	5.01E-05	3.45E-05	2.77E-02	9.14E-01	
798	8.79E-01	5.67E-05	3.68E-05	2.91E-02	9.19E-01	
799	8.82E-01	5.90E-05	3.72E-05	2.96E-02	9.24E-01	
800	8.85E-01	5.89E-05	3.62E-05	3.01E-02	9.30E-01	
801	8.87E-01	6.07E-05	3.72E-05	3.02E-02	9.35E-01	
802	8.89E-01	5.66E-05	3.46E-05	3.02E-02	9.38E-01	
803	8.92E-01	5.91E-05	3.61E-05	2.92E-02	9.43E-01	
804	8.95E-01	6.32E-05	3.86E-05	2.83E-02	9.48E-01	
805	8.99E-01	6.42E-05	3.98E-05	2.73E-02	9.52E-01	
806	9.02E-01	6.78E-05	4.27E-05	2.63E-02	9.56E-01	
807	9.07E-01	6.97E-05	4.49E-05	2.54E-02	9.60E-01	
808	9.12E-01	7.16E-05	4.72E-05	2.44E-02	9.63E-01	
809	9.18E-01	7.38E-05	4.99E-05	2.35E-02	9.66E-01	
810	9.22E-01	6.95E-05	4.82E-05	2.25E-02	9.68E-01	
811	9.28E-01	7.89E-05	5.55E-05	2.15E-02	9.72E-01	
812	9.35E-01	8.17E-05	5.83E-05	2.06E-02	9.76E-01	
813	9.39E-01	9.29E-05	6.60E-05	1.96E-02	9.79E-01	
814	9.45E-01	9.98E-05	7.06E-05	1.86E-02	9.82E-01	
815	9.51E-01	1.06E-04	7.57E-05	1.77E-02	9.85E-01	
816	9.57E-01	1.17E-04	8.38E-05	1.67E-02	9.88E-01	
817	9.62E-01	1.27E-04	8.85E-05	1.62E-02	9.91E-01	
818	9.66E-01	1.37E-04	9.29E-05	1.57E-02	9.93E-01	
819	9.71E-01	1.54E-04	1.01E-04	1.53E-02	9.97E-01	
820	9.76E-01	1.65E-04	1.06E-04	1.48E-02	9.99E-01	
821	9.81E-01	1.83E-04	1.15E-04	1.48E-02	1.00E+00	
822	9.85E-01	1.92E-04	1.19E-04	1.48E-02	1.00E+00	
823	9.90E-01	2.09E-04	1.25E-04	1.43E-02	9.99E-01	
824	9.92E-01	2.27E-04	1.30E-04	1.38E-02	9.97E-01	
825	9.95E-01	2.36E-04	1.32E-04	1.38E-02	9.95E-01	
826	9.96E-01	2.41E-04	1.31E-04	1.38E-02	9.92E-01	
827	9.97E-01	2.48E-04	1.33E-04	1.39E-02	9.88E-01	
828	9.98E-01	2.50E-04	1.31E-04	1.39E-02	9.83E-01	
829	9.96E-01	2.48E-04	1.28E-04	1.44E-02	9.79E-01	
830	9.95E-01	2.41E-04	1.22E-04	1.49E-02	9.76E-01	
831	9.94E-01	2.34E-04	1.18E-04	1.49E-02	9.72E-01	
832	9.93E-01	2.29E-04	1.14E-04	1.49E-02	9.68E-01	
833	9.91E-01	2.19E-04	1.10E-04	1.49E-02	9.64E-01	
834	9.89E-01	2.10E-04	1.07E-04	1.49E-02	9.60E-01	
835	9.88E-01	1.98E-04	1.02E-04	1.54E-02	9.57E-01	
836	9.88E-01	1.88E-04	9.79E-05	1.60E-02	9.55E-01	
837	9.88E-01	1.75E-04	9.52E-05	1.65E-02	9.52E-01	
838	9.88E-01	1.66E-04	9.42E-05	1.70E-02	9.49E-01	
839	9.89E-01	1.59E-04	9.14E-05	1.75E-02	9.47E-01	
840	9.91E-01	1.49E-04	8.68E-05	1.80E-02	9.46E-01	
841	9.90E-01	1.39E-04	8.56E-05	1.80E-02	9.43E-01	
842	9.89E-01	1.32E-04	8.54E-05	1.80E-02	9.40E-01	
843	9.92E-01	1.24E-04	8.37E-05	1.85E-02	9.38E-01	
844	9.94E-01	1.20E-04	8.47E-05	1.91E-02	9.36E-01	
845	9.96E-01	1.14E-04	8.10E-05	1.91E-02	9.34E-01	
846	9.98E-01	1.10E-04	7.86E-05	1.91E-02	9.31E-01	
847	9.97E-01	1.01E-04	7.62E-05	1.96E-02	9.26E-01	
848	1.00E+00	9.88E-05	7.82E-05	2.01E-02	9.24E-01	
849	1.00E+00	9.28E-05	7.48E-05	2.01E-02	9.21E-01	
850	1.00E+00	9.15E-05	7.50E-05	2.01E-02	9.18E-01	
851	1.00E+00	8.48E-05	7.21E-05	2.02E-02	9.16E-01	
852	1.00E+00	7.77E-05	6.86E-05	2.02E-02	9.15E-01	
853	9.97E-01	7.22E-05	6.50E-05	2.02E-02	9.12E-01	
854	9.94E-01	6.99E-05	6.42E-05	2.02E-02	9.09E-01	
855	9.92E-01	6.69E-05	6.26E-05	2.02E-02	9.06E-01	
856	9.89E-01	6.47E-05	6.19E-05	2.02E-02	9.03E-01	
857	9.85E-01	5.76E-05	5.63E-05	2.02E-02	9.01E-01	
858	9.81E-01	5.69E-05	5.67E-05	2.02E-02	8.97E-01	
859	9.78E-01	5.39E-05	5.50E-05	1.97E-02	8.94E-01	
860	9.75E-01	4.91E-05	5.12E-05	1.92E-02	8.91E-01	
861	9.74E-01	3.96E-05	4.23E-05	1.93E-02	8.90E-01	
862	9.71E-01	5.18E-05	5.66E-05	1.93E-02	8.88E-01	
863	9.69E-01	3.35E-05	3.58E-05	1.93E-02	8.86E-01	
864	9.68E-01	4.40E-05	4.60E-05	1.93E-02	8.84E-01	
865	9.67E-01	3.47E-05	3.72E-05	1.93E-02	8.83E-01	
866	9.66E-01	2.85E-05	3.13E-05	1.93E-02	8.82E-01	
867	9.67E-01	3.95E-05	4.34E-05	1.88E-02	8.83E-01	
868	9.68E-01	3.16E-05	3.47E-05	1.83E-02	8.84E-01	
869	9.69E-01	4.18E-05	4.59E-05	1.89E-02	8.84E-01	
870	9.69E-01	2.65E-05	2.91E-05	1.94E-02	8.83E-01	
871	9.69E-01	3.70E-05	4.07E-05	1.94E-02	8.84E-01	
872	9.70E-01	2.61E-05	2.86E-05	1.94E-02	8.85E-01	
873	9.70E-01	3.16E-05	3.47E-05	1.94E-02	8.85E-01	
874	9.69E-01	3.03E-05	3.32E-05	1.94E-02	8.85E-01	
875	9.66E-01	3.15E-05	3.38E-05	1.94E-02	8.84E-01	
876	9.63E-01	3.01E-05	3.16E-05	1.94E-02	8.82E-01	
877	9.59E-01	2.82E-05	2.96E-05	2.00E-02	8.80E-01	
878	9.55E-01	3.13E-05	3.28E-05	2.05E-02	8.77E-01	
879	9.50E-01	3.07E-05	3.22E-05	2.05E-02	8.66E-01	
880	9.45E-01	2.77E-05	2.90E-05	2.05E-02	8.54E-01	
881	9.42E-01	3.18E-05	3.34E-05	2.05E-02	8.24E-01	
882	9.37E-01	2.95E-05	3.09E-05	2.05E-02	7.94E-01	
883	9.36E-01	2.18E-05	2.29E-05	2.05E-02	7.36E-01	
884	9.34E-01	3.26E-05	3.42E-05	2.06E-02	6.78E-01	
885	9.36E-01	2.28E-05	2.33E-05	2.11E-02	5.98E-01	
886	9.37E-01	3.10E-05	3.10E-05	2.16E-02	5.18E-01	
887	9.38E-01	1.98E-05	1.98E-05	2.16E-02	4.36E-01	
888	9.39E-01	2.49E-05	2.48E-05	2.16E-02	3.53E-01	
889	9.31E-01	1.74E-05	1.70E-05	2.11E-02	2.87E-01	
890	9.24E-01	2.61E-05	2.48E-05	2.06E-02	2.21E-01	
891	8.93E-01	2.18E-05	2.07E-05	2.06E-02	1.76E-01	
892	8.62E-01	1.81E-05	1.72E-05	2.06E-02	1.31E-01	
893	8.00E-01	2.59E-05	2.47E-05	2.06E-02	1.04E-01	
894	7.39E-01	1.92E-05	1.82E-05	2.06E-02	7.75E-02	
895	6.55E-01	2.23E-05	2.11E-05	2.01E-02	6.18E-02	
896	5.70E-01	1.22E-05	1.16E-05	1.96E-02	4.61E-02	
897	4.83E-01	1.59E-05	1.55E-05	1.91E-02	3.72E-02	
898	3.96E-01	1.13E-05	1.12E-05	1.86E-02	2.83E-02	
899	3.28E-01	1.46E-05	1.53E-05	1.81E-02	2.31E-02	
900	2.59E-01	1.61E-05	1.80E-05	1.76E-02	1.78E-02	
901	2.12E-01	8.80E-06	1.02E-05	1.70E-02	1.47E-02	
902	1.65E-01	1.16E-05	1.39E-05	1.65E-02	1.15E-02	
903	1.35E-01	8.36E-06	1.01E-05	1.55E-02	9.97E-03	
904	1.05E-01	1.02E-05	1.24E-05	1.45E-02	8.40E-03	
905	8.71E-02	7.83E-06	9.21E-06	1.40E-02	6.82E-03	
906	6.89E-02	8.65E-06	9.86E-06	1.35E-02	5.25E-03	
907	5.79E-02	6.52E-06	7.20E-06	1.24E-02	4.73E-03	
908	4.70E-02	6.46E-06	6.91E-06	1.14E-02	4.21E-03	
909	4.03E-02	5.86E-06	6.05E-06	1.09E-02	3.68E-03	
910	3.35E-02	5.60E-06	5.59E-06	1.04E-02	3.16E-03	
911	2.88E-02	5.03E-06	4.84E-06	9.35E-03	2.64E-03	
912	2.41E-02	5.69E-06	5.27E-06	8.32E-03	2.11E-03	
913	2.15E-02	4.25E-06	3.77E-06	7.80E-03	1.58E-03	
914	1.89E-02	6.20E-06	5.24E-06	7.29E-03	1.06E-03	
915	1.68E-02	3.15E-06	2.54E-06	6.77E-03	1.06E-03	
916	1.47E-02	4.36E-06	3.35E-06	6.25E-03	1.06E-03	
917	1.31E-02	4.12E-06	3.00E-06	5.73E-03	1.06E-03	
918	1.16E-02	2.05E-06	1.42E-06	5.21E-03	1.06E-03	
919	1.10E-02	4.41E-06	2.87E-06	4.69E-03	1.06E-03	
920	1.05E-02	2.63E-06	1.61E-06	4.17E-03	1.06E-03	
921	9.46E-03	3.62E-06	2.17E-06	3.65E-03	1.06E-03	
922	8.42E-03	2.29E-06	1.33E-06	3.13E-03	1.06E-03	
923	7.89E-03	4.01E-06	2.17E-06	3.13E-03	1.06E-03	
924	7.37E-03	1.89E-06	9.41E-07	3.13E-03	1.06E-03	
925	7.37E-03	3.57E-06	1.70E-06	2.61E-03	1.06E-03	
926	7.37E-03	3.06E-06	1.39E-06	2.09E-03	1.06E-03	
927	6.84E-03	1.54E-06	6.59E-07	2.09E-03	1.06E-03	
928	6.32E-03	2.72E-06	1.08E-06	2.09E-03	1.06E-03	
929	6.32E-03	2.04E-06	8.16E-07	2.09E-03	1.06E-03	
930	6.31E-03	3.56E-06	1.42E-06	2.09E-03	1.06E-03	
931	6.32E-03	2.44E-06	8.97E-07	1.57E-03	1.06E-03	
932	6.32E-03	2.97E-06	9.89E-07	1.05E-03	1.06E-03	
933	5.79E-03	1.53E-06	5.09E-07	1.04E-03	1.06E-03	
934	5.27E-03	2.21E-06	7.35E-07	1.05E-03	1.06E-03	
935	5.27E-03	1.95E-06	6.88E-07	1.05E-03	1.06E-03	
936	5.27E-03	2.03E-06	7.61E-07	1.05E-03	1.06E-03	
937	5.27E-03	2.10E-06	7.86E-07	1.05E-03	1.06E-03	
938	5.27E-03	2.46E-06	9.22E-07	1.05E-03	1.06E-03	
939	5.27E-03	2.45E-06	9.16E-07	1.05E-03	1.06E-03	
940	5.28E-03	2.57E-06	9.63E-07	1.05E-03	1.06E-03	
941	5.28E-03	2.41E-06	8.03E-07	1.05E-03	1.06E-03	
942	5.28E-03	2.62E-06	7.46E-07	1.05E-03	1.06E-03	
943	5.28E-03	1.81E-06	5.15E-07	1.05E-03	1.06E-03	
944	5.28E-03	2.56E-06	7.30E-07	1.05E-03	1.06E-03	
945	5.29E-03	3.36E-06	9.59E-07	1.05E-03	1.06E-03	
946	5.29E-03	3.15E-06	8.99E-07	1.05E-03	1.06E-03	
947	5.29E-03	3.32E-06	9.45E-07	1.05E-03	1.07E-03	
948	5.29E-03	2.83E-06	8.07E-07	1.05E-03	1.07E-03	
949	5.29E-03	3.39E-06	9.67E-07	1.05E-03	1.07E-03	
950	5.29E-03	3.63E-06	1.03E-06	1.05E-03	1.07E-03	
951	5.30E-03	4.34E-06	1.24E-06	1.05E-03	1.07E-03	
952	5.30E-03	4.33E-06	1.23E-06	1.05E-03	1.07E-03	
953	4.77E-03	4.35E-06	1.24E-06	1.05E-03	1.07E-03	
954	4.24E-03	5.03E-06	1.43E-06	1.05E-03	1.07E-03	
955	4.24E-03	4.50E-06	1.38E-06	1.05E-03	1.07E-03	
956	4.24E-03	4.70E-06	1.56E-06	1.05E-03	1.07E-03	
957	4.24E-03	5.05E-06	1.68E-06	1.05E-03	1.07E-03	
958	4.24E-03	5.95E-06	1.98E-06	1.05E-03	1.07E-03	
959	4.24E-03	5.85E-06	1.95E-06	5.26E-04	1.07E-03	
960	4.24E-03	6.70E-06	2.23E-06	0.00E+00	1.07E-03	
961	4.24E-03	7.16E-06	2.38E-06	0.00E+00	1.07E-03	
962	4.24E-03	7.61E-06	2.53E-06	0.00E+00	1.07E-03	
963	4.24E-03	8.47E-06	2.82E-06	0.00E+00	1.07E-03	
964	4.24E-03	8.70E-06	2.89E-06	0.00E+00	1.07E-03	
965	4.24E-03	9.42E-06	3.13E-06	0.00E+00	1.07E-03	
966	4.24E-03	1.03E-05	3.41E-06	0.00E+00	1.07E-03	
967	4.24E-03	1.10E-05	3.65E-06	0.00E+00	1.07E-03	
968	4.24E-03	1.16E-05	3.87E-06	0.00E+00	1.07E-03	
969	4.24E-03	1.26E-05	4.20E-06	0.00E+00	1.07E-03	
970	4.24E-03	1.33E-05	4.41E-06	0.00E+00	1.07E-03	
971	4.24E-03	1.41E-05	4.69E-06	0.00E+00	1.07E-03	
972	4.24E-03	1.49E-05	4.97E-06	0.00E+00	1.07E-03	
973	4.24E-03	1.59E-05	5.30E-06	0.00E+00	1.07E-03	
974	4.24E-03	1.68E-05	5.58E-06	0.00E+00	1.07E-03	
975	4.24E-03	1.73E-05	5.75E-06	0.00E+00	1.07E-03	
976	4.24E-03	1.80E-05	6.00E-06	0.00E+00	1.07E-03	
977	4.23E-03	1.88E-05	6.25E-06	0.00E+00	1.07E-03	
978	4.24E-03	1.91E-05	6.37E-06	0.00E+00	1.07E-03	
979	4.76E-03	2.14E-05	6.56E-06	0.00E+00	1.07E-03	
980	5.29E-03	2.37E-05	6.75E-06	0.00E+00	1.07E-03	
981	5.29E-03	2.43E-05	6.92E-06	0.00E+00	1.07E-03	
982	5.29E-03	2.50E-05	7.14E-06	0.00E+00	1.07E-03	
983	5.29E-03	2.52E-05	7.17E-06	0.00E+00	1.07E-03	
984	5.29E-03	2.54E-05	7.26E-06	0.00E+00	1.07E-03	
985	5.29E-03	2.57E-05	7.32E-06	0.00E+00	1.07E-03	
986	5.29E-03	2.61E-05	7.46E-06	0.00E+00	1.06E-03	
987	5.29E-03	2.60E-05	7.42E-06	0.00E+00	1.06E-03	
988	5.29E-03	2.57E-05	7.31E-06	0.00E+00	1.06E-03	
989	5.28E-03	2.57E-05	7.34E-06	0.00E+00	1.06E-03	
990	5.28E-03	2.57E-05	7.33E-06	0.00E+00	1.06E-03	
991	5.28E-03	2.58E-05	7.35E-06	0.00E+00	1.06E-03	
992	5.28E-03	2.55E-05	7.27E-06	0.00E+00	1.06E-03	
993	5.28E-03	2.53E-05	7.20E-06	0.00E+00	1.06E-03	
994	5.28E-03	2.47E-05	7.05E-06	0.00E+00	1.06E-03	
995	5.28E-03	2.49E-05	7.09E-06	0.00E+00	1.06E-03	
996	5.28E-03	2.46E-05	7.01E-06	0.00E+00	1.06E-03	
997	5.28E-03	2.43E-05	6.93E-06	0.00E+00	1.06E-03	
998	5.28E-03	2.43E-05	6.92E-06	0.00E+00	1.06E-03	
999	5.27E-03	2.39E-05	6.81E-06	0.00E+00	1.06E-03	
1000	5.27E-03	2.38E-05	6.77E-06	0.00E+00	1.06E-03	
1001	2.64E-03	2.54E-05	8.46E-06	5.23E-04	1.06E-03	
1002	0.00E+00	2.70E-05	1.01E-05	1.05E-03	1.06E-03	
1003	0.00E+00	2.68E-05	1.00E-05	1.05E-03	1.06E-03	
1004	0.00E+00	2.70E-05	1.01E-05	1.05E-03	1.06E-03	
1005	0.00E+00	2.68E-05	1.00E-05	1.05E-03	1.06E-03	
1006	0.00E+00	2.67E-05	9.98E-06	1.05E-03	1.06E-03	
1007	0.00E+00	2.68E-05	1.00E-05	1.05E-03	1.06E-03	
1008	0.00E+00	2.72E-05	1.02E-05	1.05E-03	1.06E-03	
1009	0.00E+00	2.73E-05	1.02E-05	1.05E-03	1.06E-03	
1010	0.00E+00	2.74E-05	1.03E-05	1.05E-03	1.06E-03	
1011	0.00E+00	2.77E-05	1.04E-05	1.05E-03	1.06E-03	
1012	0.00E+00	2.79E-05	1.05E-05	1.05E-03	1.06E-03	
1013	0.00E+00	2.81E-05	1.05E-05	1.05E-03	1.06E-03	
1014	0.00E+00	2.84E-05	1.06E-05	1.05E-03	1.06E-03	
1015	0.00E+00	2.69E-05	1.07E-05	1.05E-03	1.06E-03	
1016	0.00E+00	2.56E-05	1.09E-05	1.05E-03	1.06E-03	
1017	0.00E+00	2.59E-05	9.24E-06	1.05E-03	1.06E-03	
1018	0.00E+00	2.62E-05	7.48E-06	1.05E-03	1.06E-03	
1019	0.00E+00	2.66E-05	7.59E-06	1.05E-03	1.06E-03	
1020	0.00E+00	2.70E-05	7.70E-06	1.05E-03	1.06E-03	
1021	0.00E+00	2.57E-05	7.88E-06	1.05E-03	1.06E-03	
1022	0.00E+00	2.38E-05	7.90E-06	1.04E-03	1.06E-03	
1023	0.00E+00	2.41E-05	8.01E-06	1.04E-03	1.06E-03	
1024	0.00E+00	2.44E-05	8.12E-06	1.04E-03	1.06E-03	
1025	0.00E+00	2.47E-05	8.23E-06	5.22E-04	1.06E-03	
1026	0.00E+00	2.51E-05	8.37E-06	0.00E+00	1.06E-03	
1027	0.00E+00	2.34E-05	6.37E-06	0.00E+00	1.06E-03	
1028	0.00E+00	2.14E-05	4.27E-06	0.00E+00	1.06E-03	
1029	0.00E+00	2.15E-05	4.30E-06	0.00E+00	1.06E-03	
1030	0.00E+00	2.19E-05	4.37E-06	0.00E+00	1.06E-03	
1031	0.00E+00	2.21E-05	4.41E-06	0.00E+00	1.06E-03	
1032	0.00E+00	2.23E-05	4.46E-06	0.00E+00	1.06E-03	
1033	0.00E+00	2.02E-05	4.49E-06	0.00E+00	1.06E-03	
1034	0.00E+00	1.80E-05	4.50E-06	0.00E+00	1.06E-03	
1035	0.00E+00	1.82E-05	4.53E-06	0.00E+00	1.06E-03	
1036	0.00E+00	1.83E-05	4.57E-06	0.00E+00	1.06E-03	
1037	0.00E+00	1.84E-05	4.58E-06	0.00E+00	1.06E-03	
1038	0.00E+00	1.84E-05	4.59E-06	0.00E+00	1.06E-03	
